unix,date,symbol,open,high,low,close,Volume BCH,Volume USD
1618524000,15/4/2021 22:00,BCH/USD,860.39,878.1,853.2,869.14,1829.536092,1590122.999
1618520400,15/4/2021 21:00,BCH/USD,855.71,864.66,850,859.98,492.8359995,423829.1029
1618516800,15/4/2021 20:00,BCH/USD,852.53,858.78,844.77,856.25,695.1360083,595210.2071
1618513200,15/4/2021 19:00,BCH/USD,841.24,851.74,835.88,851.73,803.9162005,684719.5454
1618509600,15/4/2021 18:00,BCH/USD,843.72,845,832.87,840.97,1373.132379,1154763.137
1618506000,15/4/2021 17:00,BCH/USD,841.77,845.76,831.02,843.9,1032.098462,870987.8918
1618502400,15/4/2021 16:00,BCH/USD,839.04,861.45,835.88,840.3,2088.985924,1755374.872
1618498800,15/4/2021 15:00,BCH/USD,831.02,843.07,822.13,839.19,1776.218095,1490584.463
1618495200,15/4/2021 14:00,BCH/USD,819.3,843.38,818.52,829.03,865.6954319,717687.4839
1618491600,15/4/2021 13:00,BCH/USD,816.56,827.55,815,818.51,473.4457466,387520.0781
1618488000,15/4/2021 12:00,BCH/USD,809.94,819.64,809.18,817.26,296.8304604,242587.6621
1618484400,15/4/2021 11:00,BCH/USD,804.64,810.53,798.64,809.29,782.7695454,633487.5654
1618480800,15/4/2021 10:00,BCH/USD,817.19,821.43,805.32,808.06,406.4251464,328415.9038
1618477200,15/4/2021 9:00,BCH/USD,812.3,817.04,808.65,815.8,226.4198372,184713.3032
1618473600,15/4/2021 8:00,BCH/USD,824.09,828.64,810.53,813.8,408.1554046,332156.8683
1618470000,15/4/2021 7:00,BCH/USD,829.75,833.81,820,822.14,116.2651792,95586.25439
1618466400,15/4/2021 6:00,BCH/USD,812.35,837.22,812.31,826,420.8943524,347658.7351
1618462800,15/4/2021 5:00,BCH/USD,808.07,815.27,802.7,810.04,428.6274628,347205.39
1618459200,15/4/2021 4:00,BCH/USD,817.13,820.9,806.98,809.66,520.1661862,421157.7543
1618455600,15/4/2021 3:00,BCH/USD,808.77,816.14,799.58,814.49,223.5100464,182046.6977
1618452000,15/4/2021 2:00,BCH/USD,811.91,814.06,799.49,804.22,138.3374719,111253.7616
1618448400,15/4/2021 1:00,BCH/USD,805.84,815.91,798.92,811.03,229.668805,186268.2909
1618444800,15/4/2021 0:00,BCH/USD,816.42,823.55,803.02,805.54,1340.635387,1079935.43
1618441200,14/4/2021 23:00,BCH/USD,822.74,824.23,814.44,814.83,377.8340526,307870.5211
1618437600,14/4/2021 22:00,BCH/USD,816.94,830.64,814.4,822.26,1382.936079,1137133.02
1618434000,14/4/2021 21:00,BCH/USD,806.3,822.26,802.84,818.69,401.8602972,328999.0067
1618430400,14/4/2021 20:00,BCH/USD,799.51,807.04,793.53,805.48,372.6505565,300162.5702
1618426800,14/4/2021 19:00,BCH/USD,804.87,810.16,789.79,800.95,551.4988107,441722.9724
1618423200,14/4/2021 18:00,BCH/USD,810.38,813.59,793.11,803.71,553.4401238,444805.3619
1618419600,14/4/2021 17:00,BCH/USD,824.19,835.72,809.14,810.64,1978.856575,1604140.294
1618416000,14/4/2021 16:00,BCH/USD,793.21,846.12,788.87,826.22,2613.219833,2159094.491
1618412400,14/4/2021 15:00,BCH/USD,777.43,794.9,772.67,793.62,895.700117,710845.5268
1618408800,14/4/2021 14:00,BCH/USD,777.44,792.23,756.67,778,2663.040579,2071845.57
1618405200,14/4/2021 13:00,BCH/USD,790.8,803.83,776.15,779.35,802.3121742,625281.9929
1618401600,14/4/2021 12:00,BCH/USD,809.63,815.57,787.42,793.35,591.2912749,469100.933
1618398000,14/4/2021 11:00,BCH/USD,817.27,821,810,810,708.2705046,573699.1088
1618394400,14/4/2021 10:00,BCH/USD,813.81,816.98,783.98,816.82,2666.066224,2177696.213
1618390800,14/4/2021 9:00,BCH/USD,815,815,815,815,0,0
1618387200,14/4/2021 8:00,BCH/USD,812.93,815,812.13,815,106.93369,87150.95735
1618383600,14/4/2021 7:00,BCH/USD,816.97,819.56,809.93,811.33,1040.828382,844455.2911
1618380000,14/4/2021 6:00,BCH/USD,811.67,826.12,807.62,818.28,1437.261634,1176082.45
1618376400,14/4/2021 5:00,BCH/USD,818.05,828.29,810,812.77,1596.964056,1297964.476
1618372800,14/4/2021 4:00,BCH/USD,812.73,825.26,807.72,818.63,1042.726334,853607.0588
1618369200,14/4/2021 3:00,BCH/USD,810,822.69,807.83,812.54,1752.973569,1424361.144
1618365600,14/4/2021 2:00,BCH/USD,795.4,807.74,789.57,807.57,1729.090066,1396361.265
1618362000,14/4/2021 1:00,BCH/USD,766.29,795.95,759.37,795.95,975.1648272,776182.4442
1618358400,14/4/2021 0:00,BCH/USD,746.93,766.09,746.6,765.48,1188.649057,909887.08
1618354800,13/4/2021 23:00,BCH/USD,730.08,751.97,726.82,747.77,843.5955496,630815.4442
1618351200,13/4/2021 22:00,BCH/USD,731.34,732.61,720.1,731.26,370.662832,271050.9025
1618347600,13/4/2021 21:00,BCH/USD,737.25,737.81,730.26,731.26,445.5602265,325820.3712
1618344000,13/4/2021 20:00,BCH/USD,741,743.15,732.84,737.88,363.7392983,268395.9535
1618340400,13/4/2021 19:00,BCH/USD,727.64,741.47,727.47,740.51,1702.363964,1260617.539
1618336800,13/4/2021 18:00,BCH/USD,740.64,746.84,725.53,728.79,776.8255426,566142.6872
1618333200,13/4/2021 17:00,BCH/USD,736.46,747.56,736.46,740.97,982.2328721,727805.0912
1618329600,13/4/2021 16:00,BCH/USD,733.84,741,728.66,736.31,1116.121264,821811.2475
1618326000,13/4/2021 15:00,BCH/USD,725.63,734,721.97,733.68,1080.532063,792764.7642
1618322400,13/4/2021 14:00,BCH/USD,716.45,726.44,716.43,725.08,480.8438794,348650.2801
1618318800,13/4/2021 13:00,BCH/USD,724.66,725.26,714.85,716.99,830.7798629,595660.8539
1618315200,13/4/2021 12:00,BCH/USD,717.57,730.31,714.81,724.95,2524.432554,1830087.38
1618311600,13/4/2021 11:00,BCH/USD,711.89,719.47,707.58,718.08,889.9041962,639022.4052
1618308000,13/4/2021 10:00,BCH/USD,707.02,712.04,702.52,711.39,848.2169989,603413.0908
1618304400,13/4/2021 9:00,BCH/USD,701.97,709.48,699.56,706.99,626.8320283,443163.9757
1618300800,13/4/2021 8:00,BCH/USD,692.69,705.52,689.78,704.63,1055.00053,743385.0233
1618297200,13/4/2021 7:00,BCH/USD,677.35,694,676.4,693.33,874.7830523,606513.3336
1618293600,13/4/2021 6:00,BCH/USD,676.75,686.32,673,674.32,750.4839643,506066.3468
1618290000,13/4/2021 5:00,BCH/USD,672.65,679.3,672.12,675.58,273.8530569,185009.6482
1618286400,13/4/2021 4:00,BCH/USD,672.7,674,667.83,672.91,343.9346044,231437.0347
1618282800,13/4/2021 3:00,BCH/USD,674.58,678.15,673.47,674.13,335.3250565,226052.6803
1618279200,13/4/2021 2:00,BCH/USD,673.81,675,673,674.25,86.49299724,58317.90339
1618275600,13/4/2021 1:00,BCH/USD,672.12,673.57,668.02,673.22,259.6643443,174811.2299
1618272000,13/4/2021 0:00,BCH/USD,671.46,679.05,669.66,673.61,328.8552386,221520.1773
1618268400,12/4/2021 23:00,BCH/USD,674.57,675.66,670.44,671.64,205.9412985,138318.4137
1618264800,12/4/2021 22:00,BCH/USD,672.06,676.07,671.13,676.07,78.76528455,53250.84593
1618261200,12/4/2021 21:00,BCH/USD,672.8,672.97,668.57,672.29,42.93461666,28864.51343
1618257600,12/4/2021 20:00,BCH/USD,672.94,674.09,670.91,673,428.2194064,288191.6605
1618254000,12/4/2021 19:00,BCH/USD,671.47,674.01,670.3,673.11,93.18491481,62723.69801
1618250400,12/4/2021 18:00,BCH/USD,663.99,672.96,663.91,672.96,156.3147642,105193.5837
1618246800,12/4/2021 17:00,BCH/USD,666.17,668.52,663.86,665.78,162.3001585,108056.1995
1618243200,12/4/2021 16:00,BCH/USD,666,669.93,652.31,666.89,799.9840496,533501.3628
1618239600,12/4/2021 15:00,BCH/USD,664.98,667.98,654.04,665.39,642.847718,427744.4431
1618236000,12/4/2021 14:00,BCH/USD,677.67,677.99,665,665.06,478.9740075,318546.4534
1618232400,12/4/2021 13:00,BCH/USD,680.57,682.14,677.05,677.7,1308.43582,886726.9552
1618228800,12/4/2021 12:00,BCH/USD,675.66,682.02,675.66,680.98,172.3834851,117389.7057
1618225200,12/4/2021 11:00,BCH/USD,671.34,676.42,670.73,675.66,143.4982127,96956.00239
1618221600,12/4/2021 10:00,BCH/USD,673.54,678.48,664.82,671.24,1564.046445,1049850.535
1618218000,12/4/2021 9:00,BCH/USD,690.46,690.97,666.03,674.08,513.3471187,346037.0257
1618214400,12/4/2021 8:00,BCH/USD,692.14,696.32,688.8,690.53,589.470763,407047.246
1618210800,12/4/2021 7:00,BCH/USD,694.31,695.74,689.78,691.46,681.9423962,471535.8893
1618207200,12/4/2021 6:00,BCH/USD,689.13,693.54,686.34,693,363.6333042,251997.8798
1618203600,12/4/2021 5:00,BCH/USD,687.32,687.54,684.46,686.13,84.66035437,58088.00894
1618200000,12/4/2021 4:00,BCH/USD,685.42,694.2,684.38,686.71,357.5176077,245510.9164
1618196400,12/4/2021 3:00,BCH/USD,678.2,685.94,678.2,685.44,350.1518853,240008.1082
1618192800,12/4/2021 2:00,BCH/USD,687.09,687.09,677.48,678.95,329.0535896,223410.9347
1618189200,12/4/2021 1:00,BCH/USD,681.08,689.05,681.08,685.93,118.3763824,81197.91197
1618185600,12/4/2021 0:00,BCH/USD,690.51,691.32,677.58,679.24,148.1319865,100617.1705
1618182000,11/4/2021 23:00,BCH/USD,687.99,691.73,684.91,689.69,182.8339276,126098.7315
1618178400,11/4/2021 22:00,BCH/USD,672,687.35,671.25,685.68,159.077825,109076.483
1618174800,11/4/2021 21:00,BCH/USD,680.72,680.72,673.79,674.39,371.0651391,250242.6192
1618171200,11/4/2021 20:00,BCH/USD,680.82,682.93,677.99,680.02,220.7086574,150086.3012
1618167600,11/4/2021 19:00,BCH/USD,681.25,684.5,679.71,681.01,269.8571496,183775.4175
1618164000,11/4/2021 18:00,BCH/USD,677.04,681.16,672.89,681.13,100.8606336,68699.20335
1618160400,11/4/2021 17:00,BCH/USD,672.31,678.67,670.47,678.12,246.3577076,167060.0887
1618156800,11/4/2021 16:00,BCH/USD,685.08,687.4,670.88,671.89,347.5428426,233510.5605
1618153200,11/4/2021 15:00,BCH/USD,686.72,689.08,682.92,685.7,305.0579545,209178.2394
1618149600,11/4/2021 14:00,BCH/USD,676.89,685.52,676.89,684.26,252.383562,172695.9761
1618146000,11/4/2021 13:00,BCH/USD,683.94,684.1,669.96,676.78,296.1247424,200411.3032
1618142400,11/4/2021 12:00,BCH/USD,691.28,692.95,678.73,681.45,185.680957,126532.2882
1618138800,11/4/2021 11:00,BCH/USD,688.01,692.86,681.76,692.28,320.2691036,221715.895
1618135200,11/4/2021 10:00,BCH/USD,694.87,702.22,687.39,687.39,456.8560663,314038.2914
1618131600,11/4/2021 9:00,BCH/USD,702.41,703.31,690.68,693.45,98.40165966,68236.63089
1618128000,11/4/2021 8:00,BCH/USD,699.85,703.88,698.64,702.56,463.7685303,325825.2186
1618124400,11/4/2021 7:00,BCH/USD,697.67,700.05,687.76,699.65,289.4449312,202510.1461
1618120800,11/4/2021 6:00,BCH/USD,704.48,710,688.76,696.88,351.4285404,244903.5213
1618117200,11/4/2021 5:00,BCH/USD,696.88,710.95,689.77,703.79,430.2473523,302803.7841
1618113600,11/4/2021 4:00,BCH/USD,711.18,711.18,691.63,695.22,294.1916227,204527.8999
1618110000,11/4/2021 3:00,BCH/USD,702.22,714.99,700.61,711.01,492.5019463,350173.8088
1618106400,11/4/2021 2:00,BCH/USD,694.86,709,692.35,702.26,960.6096946,674597.7641
1618102800,11/4/2021 1:00,BCH/USD,695.83,698.5,686.71,695.75,421.0110245,292918.4203
1618099200,11/4/2021 0:00,BCH/USD,674.47,696.82,673.41,694.05,888.0412591,616345.0358
1618095600,10/4/2021 23:00,BCH/USD,666.66,671.92,666.03,671.92,99.28357435,66710.61928
1618092000,10/4/2021 22:00,BCH/USD,669.23,672.2,665.99,665.99,239.407402,159442.9356
1618088400,10/4/2021 21:00,BCH/USD,655.68,670.97,655.68,669.54,476.0627479,318743.0522
1618084800,10/4/2021 20:00,BCH/USD,671.42,675.74,652.48,656.54,465.2365584,305446.41
1618081200,10/4/2021 19:00,BCH/USD,676.74,679.87,670.8,671.25,320.261965,214975.844
1618077600,10/4/2021 18:00,BCH/USD,672.96,678.16,660,678.16,619.3405633,420011.9964
1618074000,10/4/2021 17:00,BCH/USD,668.13,680,666.27,672.86,439.3969923,295652.6602
1618070400,10/4/2021 16:00,BCH/USD,676.11,679.04,665.5,666.69,871.9028844,581288.934
1618066800,10/4/2021 15:00,BCH/USD,670,676.95,665.56,673.76,553.2697645,372771.0365
1618063200,10/4/2021 14:00,BCH/USD,659.27,670.5,659.11,670,559.2555337,374701.2075
1618059600,10/4/2021 13:00,BCH/USD,648.96,661.98,647.85,660.22,365.4355368,241267.8501
1618056000,10/4/2021 12:00,BCH/USD,656.35,658.11,645.13,648.48,653.1820743,423575.5116
1618052400,10/4/2021 11:00,BCH/USD,661.24,662.07,654.96,656.2,167.5690714,109958.8246
1618048800,10/4/2021 10:00,BCH/USD,663.72,663.72,655.93,661.18,288.0322946,190441.1926
1618045200,10/4/2021 9:00,BCH/USD,661.32,664.68,659.66,662.69,245.7997733,162889.0517
1618041600,10/4/2021 8:00,BCH/USD,663.72,667.81,661.52,661.93,311.8319158,206410.9
1618038000,10/4/2021 7:00,BCH/USD,657.99,662.79,656.11,662.79,365.4650864,242226.6046
1618034400,10/4/2021 6:00,BCH/USD,662.77,666,656.62,658.77,449.5539735,296152.6711
1618030800,10/4/2021 5:00,BCH/USD,662.98,663.77,656.35,662.35,475.7969677,315144.1216
1618027200,10/4/2021 4:00,BCH/USD,642.84,663.26,641.25,661.89,1051.424849,695927.593
1618023600,10/4/2021 3:00,BCH/USD,638.33,642.62,637.48,641.98,388.180282,249203.9774
1618020000,10/4/2021 2:00,BCH/USD,635.5,638.34,635.2,637.19,90.14266945,57438.00755
1618016400,10/4/2021 1:00,BCH/USD,630.01,634.56,627.81,634.56,36.17119419,22952.79299
1618012800,10/4/2021 0:00,BCH/USD,632.35,632.72,624.14,629.25,140.4784962,88396.09371
1618009200,9/4/2021 23:00,BCH/USD,633.8,634.85,627.45,632.19,51.30049691,32431.66114
1618005600,9/4/2021 22:00,BCH/USD,640.91,640.91,632.82,634.46,76.45804774,48509.57297
1618002000,9/4/2021 21:00,BCH/USD,637.14,641.71,637.14,641.71,116.1931595,74562.31241
1617998400,9/4/2021 20:00,BCH/USD,638.55,639.65,635.01,637.14,124.9157709,79588.83424
1617994800,9/4/2021 19:00,BCH/USD,635.49,637.5,634.77,637.13,245.2820958,156276.5817
1617991200,9/4/2021 18:00,BCH/USD,637.79,638.89,633.14,634.77,72.39519141,45954.29565
1617987600,9/4/2021 17:00,BCH/USD,635.37,638.17,635.37,637.6,145.4328342,92727.97509
1617984000,9/4/2021 16:00,BCH/USD,639.33,639.56,630.76,635.65,530.4669533,337191.3189
1617980400,9/4/2021 15:00,BCH/USD,630.42,640.52,628.8,638.37,195.5627319,124841.3811
1617976800,9/4/2021 14:00,BCH/USD,633.94,638.07,625.87,629.43,134.6187368,84733.0715
1617973200,9/4/2021 13:00,BCH/USD,634.6,637.93,633.28,634.18,313.1094646,198567.7603
1617969600,9/4/2021 12:00,BCH/USD,639.77,641.75,632.84,634.03,173.7646023,110171.9708
1617966000,9/4/2021 11:00,BCH/USD,639.23,641.98,636.88,639.07,293.3834695,187492.5739
1617962400,9/4/2021 10:00,BCH/USD,633.46,641.01,633.46,639.37,225.3394686,144075.296
1617958800,9/4/2021 9:00,BCH/USD,630,633.91,630,633.37,82.91787587,52517.69504
1617955200,9/4/2021 8:00,BCH/USD,639.87,641.19,628.74,631.28,447.3778994,282420.7203
1617951600,9/4/2021 7:00,BCH/USD,634.82,640.01,633.33,639.08,386.2770932,246861.9647
1617948000,9/4/2021 6:00,BCH/USD,637.03,642.19,636.3,636.64,85.25602548,54277.39606
1617944400,9/4/2021 5:00,BCH/USD,644.74,644.74,636.04,636.04,231.7995367,147433.7773
1617940800,9/4/2021 4:00,BCH/USD,637.74,643.73,635.69,643.73,94.65375326,60931.46059
1617937200,9/4/2021 3:00,BCH/USD,633.69,639.15,633.69,635.76,166.9920523,106166.8672
1617933600,9/4/2021 2:00,BCH/USD,639.08,641.86,635.94,635.94,207.0294247,131658.2923
1617930000,9/4/2021 1:00,BCH/USD,649.11,649.11,636.49,639.98,224.3199415,143560.2761
1617926400,9/4/2021 0:00,BCH/USD,644.23,649.57,639.88,647,376.4488848,243562.4285
1617922800,8/4/2021 23:00,BCH/USD,638.63,643.52,637.55,643.27,201.0244085,129312.9713
1617919200,8/4/2021 22:00,BCH/USD,635.94,641.23,634.39,637.62,253.826464,161844.83
1617915600,8/4/2021 21:00,BCH/USD,629.23,636.53,623.73,636.53,230.6631971,146824.0448
1617912000,8/4/2021 20:00,BCH/USD,630.38,632.19,625.83,628.82,705.3817082,443558.1258
1617908400,8/4/2021 19:00,BCH/USD,631.82,632.62,628.07,629.19,1170.46443,736444.5148
1617904800,8/4/2021 18:00,BCH/USD,631.19,635.3,630.16,631.25,211.5391582,133534.0936
1617901200,8/4/2021 17:00,BCH/USD,634.06,635.03,627.51,631.03,353.7889342,223251.4311
1617897600,8/4/2021 16:00,BCH/USD,636.51,641,633.32,634.1,544.1811602,345065.2737
1617894000,8/4/2021 15:00,BCH/USD,632.99,637.56,631.81,635.67,101.1132856,64274.68227
1617890400,8/4/2021 14:00,BCH/USD,630.58,641.35,630.58,632.03,250.8457744,158542.0548
1617886800,8/4/2021 13:00,BCH/USD,634.75,635.74,630.37,631.36,350.7487646,221448.74
1617883200,8/4/2021 12:00,BCH/USD,617.8,636.05,617.8,636.05,434.8548118,276589.403
1617879600,8/4/2021 11:00,BCH/USD,619.27,621.97,615.21,618.66,207.0771149,128110.3279
1617876000,8/4/2021 10:00,BCH/USD,619.96,620.9,610.4,620.28,700.3012723,434382.8732
1617872400,8/4/2021 9:00,BCH/USD,628.93,631.12,617.03,618.74,466.4377132,288603.6707
1617868800,8/4/2021 8:00,BCH/USD,636.61,640.52,624.77,626.61,860.1231048,538961.7387
1617865200,8/4/2021 7:00,BCH/USD,638.59,640,633.7,636.02,177.227146,112720.0094
1617861600,8/4/2021 6:00,BCH/USD,629.59,635.89,627.88,635.41,311.3160458,197813.3287
1617858000,8/4/2021 5:00,BCH/USD,630.08,632.91,627.22,627.4,261.5157288,164074.9682
1617854400,8/4/2021 4:00,BCH/USD,618.81,629.76,618.27,628.2,141.4007513,88827.95194
1617850800,8/4/2021 3:00,BCH/USD,619.16,621.05,612.96,618.28,328.863006,203329.4193
1617847200,8/4/2021 2:00,BCH/USD,629.29,630.82,617.65,620.12,265.4237228,164594.559
1617843600,8/4/2021 1:00,BCH/USD,623.86,631.82,623.44,629.2,118.5164591,74570.55603
1617840000,8/4/2021 0:00,BCH/USD,614.85,629.72,610.6,626.53,592.1149452,370977.7766
1617836400,7/4/2021 23:00,BCH/USD,630.08,631.48,615,615.03,349.2824851,214819.2068
1617832800,7/4/2021 22:00,BCH/USD,617.88,631.3,616.93,630.24,164.5189136,103686.4001
1617829200,7/4/2021 21:00,BCH/USD,618.69,625.53,616.88,619.65,204.8856297,126957.3804
1617825600,7/4/2021 20:00,BCH/USD,621.08,621.54,608.64,618.65,243.2705875,150499.349
1617822000,7/4/2021 19:00,BCH/USD,610.84,622.2,604.11,621.79,266.5783288,165755.739
1617818400,7/4/2021 18:00,BCH/USD,614.49,627.49,614.22,615.12,846.9060525,520948.851
1617814800,7/4/2021 17:00,BCH/USD,635.58,636.32,613.47,614.49,358.023748,220002.0129
1617811200,7/4/2021 16:00,BCH/USD,624.59,641.12,617.09,636.39,750.3177341,477494.7028
1617807600,7/4/2021 15:00,BCH/USD,631.88,640.44,623.43,625.45,310.724841,194342.8518
1617804000,7/4/2021 14:00,BCH/USD,634.74,638.92,627.3,628.13,448.5969608,281777.209
1617800400,7/4/2021 13:00,BCH/USD,620.95,637.28,616.59,635.77,578.0508258,367507.3735
1617796800,7/4/2021 12:00,BCH/USD,616.43,622.71,595.11,621.92,952.1671032,592171.7648
1617793200,7/4/2021 11:00,BCH/USD,610.61,625.59,595.98,617.94,2123.937597,1312465.999
1617789600,7/4/2021 10:00,BCH/USD,639.66,644.21,609.12,613.86,676.2040259,415094.6034
1617786000,7/4/2021 9:00,BCH/USD,654.38,657.61,619.33,639.97,1174.127988,751406.6888
1617782400,7/4/2021 8:00,BCH/USD,670.4,672.45,649.52,653.74,657.6313887,429919.944
1617778800,7/4/2021 7:00,BCH/USD,661.33,673.35,651.62,670.64,714.3309953,479058.9387
1617775200,7/4/2021 6:00,BCH/USD,675.71,678.68,661.62,662.86,321.4942625,213105.6869
1617771600,7/4/2021 5:00,BCH/USD,690.46,692.46,673.66,676.13,400.4451763,270752.997
1617768000,7/4/2021 4:00,BCH/USD,682,693.81,671.55,690,640.1821783,441725.703
1617764400,7/4/2021 3:00,BCH/USD,666.3,681.97,664.21,681.97,684.5783723,466861.9125
1617760800,7/4/2021 2:00,BCH/USD,655.08,667.75,654.16,666.96,259.4022888,173010.9505
1617757200,7/4/2021 1:00,BCH/USD,649.02,655.3,646.88,654.74,386.0623535,252770.4653
1617753600,7/4/2021 0:00,BCH/USD,662.97,669.49,650.68,652.39,584.6422437,381414.7533
1617750000,6/4/2021 23:00,BCH/USD,661.11,664.54,659.66,662.81,350.7489376,232479.9033
1617746400,6/4/2021 22:00,BCH/USD,648.23,662.47,644.47,661.11,617.6096134,408307.8915
1617742800,6/4/2021 21:00,BCH/USD,655.79,655.93,641.34,649.37,564.645306,366663.7224
1617739200,6/4/2021 20:00,BCH/USD,650.34,656.06,647.8,655.63,475.361876,311661.5068
1617735600,6/4/2021 19:00,BCH/USD,654.26,655.58,646.86,650.86,370.7136901,241282.7124
1617732000,6/4/2021 18:00,BCH/USD,651.6,656.86,646.95,655.04,303.6103661,198876.9342
1617728400,6/4/2021 17:00,BCH/USD,654.76,660.63,652.3,652.76,578.9646735,377924.9803
1617724800,6/4/2021 16:00,BCH/USD,638.18,655.85,636.88,654.04,1327.115098,867986.3584
1617721200,6/4/2021 15:00,BCH/USD,637.53,640.71,627.49,636.74,1108.628875,705908.3495
1617717600,6/4/2021 14:00,BCH/USD,647.58,647.81,614.82,637.79,2416.655278,1541318.57
1617714000,6/4/2021 13:00,BCH/USD,658.75,665.66,648.57,649.99,1004.992437,653235.0342
1617710400,6/4/2021 12:00,BCH/USD,662.59,673.74,659.49,659.49,2477.722977,1634033.526
1617706800,6/4/2021 11:00,BCH/USD,645.62,665,645.62,662.12,1206.227392,798667.2806
1617703200,6/4/2021 10:00,BCH/USD,664.77,670.35,647,647,970.1572697,627691.7535
1617699600,6/4/2021 9:00,BCH/USD,647.22,668.64,646.02,665.73,3512.328562,2338262.493
1617696000,6/4/2021 8:00,BCH/USD,628.73,650,626.14,648.37,1964.868241,1273961.621
1617692400,6/4/2021 7:00,BCH/USD,637.51,639.36,625.76,626.92,363.1776937,227683.3597
1617688800,6/4/2021 6:00,BCH/USD,642,642,630.94,638.13,373.6072549,238409.9976
1617685200,6/4/2021 5:00,BCH/USD,646.11,647.4,641.42,642.53,190.5551903,122437.4264
1617681600,6/4/2021 4:00,BCH/USD,644.07,647.53,640.41,646.07,343.9386541,222208.4463
1617678000,6/4/2021 3:00,BCH/USD,640.16,650.89,639.97,643.34,722.6640075,464918.6626
1617674400,6/4/2021 2:00,BCH/USD,641.2,644.2,637.44,640.29,363.5084779,232750.8433
1617670800,6/4/2021 1:00,BCH/USD,653.73,654.48,636.69,641.17,794.5132003,509418.0286
1617667200,6/4/2021 0:00,BCH/USD,647.86,660,639.92,652.27,1559.20235,1017020.917
1617663600,5/4/2021 23:00,BCH/USD,638.97,647.22,629.7,647.22,945.6871826,612067.6583
1617660000,5/4/2021 22:00,BCH/USD,634,638.88,628.21,638.49,2593.551112,1655956.45
1617656400,5/4/2021 21:00,BCH/USD,618.33,634,617.33,634,1833.560944,1162477.638
1617652800,5/4/2021 20:00,BCH/USD,612.19,620,611.79,618.26,399.2731047,246854.5897
1617649200,5/4/2021 19:00,BCH/USD,612.45,614.37,610.06,611.22,362.4114289,221513.1136
1617645600,5/4/2021 18:00,BCH/USD,618.26,619.34,610.47,612.44,363.6378543,222706.3675
1617642000,5/4/2021 17:00,BCH/USD,625,625,609.92,617.78,2098.113786,1296172.735
1617638400,5/4/2021 16:00,BCH/USD,618.77,628.86,610.05,622.47,2436.429196,1516604.082
1617634800,5/4/2021 15:00,BCH/USD,610.15,618.96,602.85,618.57,1679.622347,1038963.995
1617631200,5/4/2021 14:00,BCH/USD,611.93,614.69,607.42,608.12,1473.55321,896097.1779
1617627600,5/4/2021 13:00,BCH/USD,608.17,613.41,598.78,612.04,1241.048533,759571.3443
1617624000,5/4/2021 12:00,BCH/USD,596.8,617,595.95,607.77,3667.730845,2229136.776
1617620400,5/4/2021 11:00,BCH/USD,591.72,596,589.05,595.93,924.9857162,551226.7378
1617616800,5/4/2021 10:00,BCH/USD,579.24,595,579.24,591.83,2057.662119,1217786.172
1617613200,5/4/2021 9:00,BCH/USD,569.75,582,569.69,578.49,300.121538,173617.3085
1617609600,5/4/2021 8:00,BCH/USD,568.47,571.98,563.05,571.12,352.5203678,201331.4324
1617606000,5/4/2021 7:00,BCH/USD,561.52,568.85,559.92,568,153.435008,87151.08452
1617602400,5/4/2021 6:00,BCH/USD,562.57,567.31,559.75,562.99,423.7941467,238591.8666
1617598800,5/4/2021 5:00,BCH/USD,574.2,574.63,562.7,562.7,1672.015105,940842.8994
1617595200,5/4/2021 4:00,BCH/USD,576.61,583.1,573.91,575.6,237.3759788,136633.6134
1617591600,5/4/2021 3:00,BCH/USD,577.02,580.6,572.09,575.34,161.8140523,93098.09686
1617588000,5/4/2021 2:00,BCH/USD,559.1,581.66,555.48,580.01,466.9617127,270842.463
1617584400,5/4/2021 1:00,BCH/USD,556.22,561,554.04,558.73,168.4323398,94108.20122
1617580800,5/4/2021 0:00,BCH/USD,561.15,566.43,557.45,558.12,196.0872873,109440.2368
1617577200,4/4/2021 23:00,BCH/USD,558.27,560.95,558.1,560.51,33.8738209,18986.61535
1617573600,4/4/2021 22:00,BCH/USD,555.38,557.57,554.13,557.57,160.9829272,89759.25073
1617570000,4/4/2021 21:00,BCH/USD,553.94,556.71,553.03,556.02,333.4414856,185400.1348
1617566400,4/4/2021 20:00,BCH/USD,556.52,556.98,549.03,554.08,1797.831754,996142.6181
1617562800,4/4/2021 19:00,BCH/USD,559.62,560.06,555.37,556.3,81.95157042,45589.65862
1617559200,4/4/2021 18:00,BCH/USD,561.89,562.51,558.32,559.23,120.2952122,67272.6915
1617555600,4/4/2021 17:00,BCH/USD,555.88,564.07,555.88,561.54,143.5349177,80600.5977
1617552000,4/4/2021 16:00,BCH/USD,552.37,557.56,551.81,555.86,466.6821589,259409.9448
1617548400,4/4/2021 15:00,BCH/USD,558.45,560.3,552.13,553.27,219.6142942,121506.0006
1617544800,4/4/2021 14:00,BCH/USD,561.21,561.21,557.07,558.37,184.2876961,102900.7208
1617541200,4/4/2021 13:00,BCH/USD,557.86,561.52,557.86,559.92,80.4830195,45064.05228
1617537600,4/4/2021 12:00,BCH/USD,552,558.2,549.14,557.68,120.3100612,67094.51492
1617534000,4/4/2021 11:00,BCH/USD,557.87,557.87,549,549,63.271678,34736.15122
1617530400,4/4/2021 10:00,BCH/USD,560.56,560.57,555.8,557.43,145.9738866,81370.22359
